id,value,location,sample date,measure,isToxic
10093,0,Sakda,10-Dec-98,Arsenic,1
10187,6.5,Sakda,10-Dec-98,Water temperature,0
10204,0,Sakda,10-Dec-98,Iron,0
10209,8,Sakda,10-Dec-98,Lead,1
10211,0,Sakda,10-Dec-98,Mercury,1
10213,0,Sakda,10-Dec-98,Arsenic,1
5009,4.4,Kohsoom,13-Dec-98,Water temperature,0
5026,1.07,Kohsoom,13-Dec-98,Iron,0
5031,40,Kohsoom,13-Dec-98,Lead,1
5033,0,Kohsoom,13-Dec-98,Mercury,1
5035,0,Kohsoom,13-Dec-98,Arsenic,1
8751,0,Kannika,17-Dec-98,Iron,0
8756,20,Kannika,17-Dec-98,Lead,1
8758,0,Kannika,17-Dec-98,Mercury,1
8760,0,Kannika,17-Dec-98,Arsenic,1
9215,3.6,Kannika,17-Dec-98,Water temperature,0
9232,0,Kannika,17-Dec-98,Iron,0
9237,10,Kannika,17-Dec-98,Lead,1
9239,0,Kannika,17-Dec-98,Mercury,1
9241,0,Kannika,17-Dec-98,Arsenic,1
9698,3.6,Kannika,17-Dec-98,Water temperature,0
9715,0,Kannika,17-Dec-98,Iron,0
9720,30,Kannika,17-Dec-98,Lead,1
9722,0,Kannika,17-Dec-98,Mercury,1
9724,0,Kannika,17-Dec-98,Arsenic,1
5493,0,Chai,18-Dec-98,Water temperature,0
5510,0,Chai,18-Dec-98,Iron,0
5515,1,Chai,18-Dec-98,Lead,1
5517,0,Chai,18-Dec-98,Mercury,1
5519,0,Chai,18-Dec-98,Arsenic,1
5971,0,Chai,18-Dec-98,Water temperature,0
5988,0,Chai,18-Dec-98,Iron,0
5993,1,Chai,18-Dec-98,Lead,1
5995,0,Chai,18-Dec-98,Mercury,1
5997,0,Chai,18-Dec-98,Arsenic,1
6449,0,Chai,18-Dec-98,Water temperature,0
6466,0,Chai,18-Dec-98,Iron,0
6471,2,Chai,18-Dec-98,Lead,1
6473,0,Chai,18-Dec-98,Mercury,1
6475,0,Chai,18-Dec-98,Arsenic,1
6691,0,Somchair,19-Dec-98,Water temperature,0
6708,0,Somchair,19-Dec-98,Iron,0
6713,1,Somchair,19-Dec-98,Lead,1
6715,0,Somchair,19-Dec-98,Mercury,1
6717,0,Somchair,19-Dec-98,Arsenic,1
6811,0,Busarakhan,19-Dec-98,Water temperature,0
6828,0,Busarakhan,19-Dec-98,Iron,0
6833,1,Busarakhan,19-Dec-98,Lead,1
6835,0,Busarakhan,19-Dec-98,Mercury,1
6837,0,Busarakhan,19-Dec-98,Arsenic,1
40972,1,Boonsri,9-Jan-99,Water temperature,0
41725,1,Boonsri,9-Jan-99,Water temperature,0
41743,0.48,Boonsri,9-Jan-99,Iron,0
41748,3,Boonsri,9-Jan-99,Lead,1
42106,1,Boonsri,9-Jan-99,Water temperature,0
45714,3.3,Kohsoom,16-Jan-99,Water temperature,0
45732,3.44,Kohsoom,16-Jan-99,Iron,0
45737,2,Kohsoom,16-Jan-99,Lead,1
52432,0.5,Sakda,16-Jan-99,Water temperature,0
52450,1.04,Sakda,16-Jan-99,Iron,0
52455,26,Sakda,16-Jan-99,Lead,1
52853,0.5,Sakda,16-Jan-99,Water temperature,0
52871,0.9,Sakda,16-Jan-99,Iron,0
52876,10,Sakda,16-Jan-99,Lead,1
53614,0.5,Sakda,16-Jan-99,Water temperature,0
53632,0.79,Sakda,16-Jan-99,Iron,0
53637,19,Sakda,16-Jan-99,Lead,1
50857,0.5,Kannika,21-Jan-99,Water temperature,0
50875,0.77,Kannika,21-Jan-99,Iron,0
50880,41,Kannika,21-Jan-99,Lead,1
51274,0.5,Kannika,21-Jan-99,Water temperature,0
51292,0.97,Kannika,21-Jan-99,Iron,0
51297,13,Kannika,21-Jan-99,Lead,1
52031,0.5,Kannika,21-Jan-99,Water temperature,0
52049,1.2,Kannika,21-Jan-99,Iron,0
52054,43,Kannika,21-Jan-99,Lead,1
48078,2,Somchair,27-Jan-99,Water temperature,0
48096,0.49,Somchair,27-Jan-99,Iron,0
48101,34,Somchair,27-Jan-99,Lead,1
48846,1.8,Busarakhan,27-Jan-99,Water temperature,0
48864,0.31,Busarakhan,27-Jan-99,Iron,0
48869,14,Busarakhan,27-Jan-99,Lead,1
46108,4.4,Chai,30-Jan-99,Water temperature,0
46126,0.36,Chai,30-Jan-99,Iron,0
46131,20,Chai,30-Jan-99,Lead,1
46900,4.5,Chai,30-Jan-99,Water temperature,0
46918,0.32,Chai,30-Jan-99,Iron,0
46923,38,Chai,30-Jan-99,Lead,1
47304,4.3,Chai,30-Jan-99,Water temperature,0
47322,0.34,Chai,30-Jan-99,Iron,0
47327,38,Chai,30-Jan-99,Lead,1
40996,1.5,Boonsri,11-Feb-99,Water temperature,0
41014,0.68,Boonsri,11-Feb-99,Iron,0
41019,21,Boonsri,11-Feb-99,Lead,1
41755,2.1,Boonsri,11-Feb-99,Water temperature,0
41773,0.71,Boonsri,11-Feb-99,Iron,0
41778,63,Boonsri,11-Feb-99,Lead,1
42130,1.7,Boonsri,11-Feb-99,Water temperature,0
42148,0.89,Boonsri,11-Feb-99,Iron,0
42153,18,Boonsri,11-Feb-99,Lead,1
45746,5.8,Kohsoom,13-Feb-99,Water temperature,0
45764,1.37,Kohsoom,13-Feb-99,Iron,0
45769,18,Kohsoom,13-Feb-99,Lead,1
46147,5.8,Chai,18-Feb-99,Water temperature,0
46165,0.92,Chai,18-Feb-99,Iron,0
46170,13,Chai,18-Feb-99,Lead,1
46938,5.9,Chai,18-Feb-99,Water temperature,0
46956,0.95,Chai,18-Feb-99,Iron,0
46961,22,Chai,18-Feb-99,Lead,1
47342,5.9,Chai,18-Feb-99,Water temperature,0
47360,0.49,Chai,18-Feb-99,Iron,0
47365,12,Chai,18-Feb-99,Lead,1
48115,0.4,Somchair,20-Feb-99,Water temperature,0
48133,2.29,Somchair,20-Feb-99,Iron,0
48883,3,Busarakhan,20-Feb-99,Water temperature,0
48901,0.72,Busarakhan,20-Feb-99,Iron,0
50890,5.5,Kannika,26-Feb-99,Water temperature,0
50908,0.99,Kannika,26-Feb-99,Iron,0
50913,6,Kannika,26-Feb-99,Lead,1
51308,5.5,Kannika,26-Feb-99,Water temperature,0
51326,1.11,Kannika,26-Feb-99,Iron,0
51331,11,Kannika,26-Feb-99,Lead,1
52064,9,Kannika,26-Feb-99,Water temperature,0
52082,0.83,Kannika,26-Feb-99,Iron,0
52465,8,Sakda,27-Feb-99,Water temperature,0
52483,0.82,Sakda,27-Feb-99,Iron,0
52488,14,Sakda,27-Feb-99,Lead,1
52885,8,Sakda,27-Feb-99,Water temperature,0
52903,0.56,Sakda,27-Feb-99,Iron,0
52908,4,Sakda,27-Feb-99,Lead,1
53647,8,Sakda,27-Feb-99,Water temperature,0
53665,0.76,Sakda,27-Feb-99,Iron,0
53670,10,Sakda,27-Feb-99,Lead,1
41031,5.8,Boonsri,11-Mar-99,Water temperature,0
41049,0.58,Boonsri,11-Mar-99,Iron,0
41054,1,Boonsri,11-Mar-99,Lead,1
41789,5.4,Boonsri,11-Mar-99,Water temperature,0
41807,0.83,Boonsri,11-Mar-99,Iron,0
41812,11,Boonsri,11-Mar-99,Lead,1
42164,5.6,Boonsri,11-Mar-99,Water temperature,0
42182,0.85,Boonsri,11-Mar-99,Iron,0
42187,10,Boonsri,11-Mar-99,Lead,1
45776,8.2,Kohsoom,13-Mar-99,Water temperature,0
45794,0.67,Kohsoom,13-Mar-99,Iron,0
45799,7,Kohsoom,13-Mar-99,Lead,1
46186,7.5,Chai,17-Mar-99,Water temperature,0
46204,0.52,Chai,17-Mar-99,Iron,0
46209,14,Chai,17-Mar-99,Lead,1
46976,7.5,Chai,17-Mar-99,Water temperature,0
46994,0.59,Chai,17-Mar-99,Iron,0
46999,9,Chai,17-Mar-99,Lead,1
47380,7.8,Chai,17-Mar-99,Water temperature,0
47398,0.71,Chai,17-Mar-99,Iron,0
47403,7,Chai,17-Mar-99,Lead,1
48151,5.4,Somchair,19-Mar-99,Water temperature,0
48169,1.11,Somchair,19-Mar-99,Iron,0
48174,3,Somchair,19-Mar-99,Lead,1
48919,4.2,Busarakhan,19-Mar-99,Water temperature,0
48937,0.89,Busarakhan,19-Mar-99,Iron,0
48942,6,Busarakhan,19-Mar-99,Lead,1
50925,6,Kannika,24-Mar-99,Water temperature,0
50943,1.53,Kannika,24-Mar-99,Iron,0
50948,5,Kannika,24-Mar-99,Lead,1
51342,6,Kannika,24-Mar-99,Water temperature,0
51360,1.15,Kannika,24-Mar-99,Iron,0
51365,15,Kannika,24-Mar-99,Lead,1
52097,6,Kannika,24-Mar-99,Water temperature,0
52115,1.19,Kannika,24-Mar-99,Iron,0
52120,5,Kannika,24-Mar-99,Lead,1
52501,6,Sakda,25-Mar-99,Water temperature,0
52519,1.09,Sakda,25-Mar-99,Iron,0
52524,6,Sakda,25-Mar-99,Lead,1
52920,6,Sakda,25-Mar-99,Water temperature,0
52938,1.09,Sakda,25-Mar-99,Iron,0
52943,5,Sakda,25-Mar-99,Lead,1
53681,6,Sakda,25-Mar-99,Water temperature,0
53699,0.99,Sakda,25-Mar-99,Iron,0
53704,5,Sakda,25-Mar-99,Lead,1
41067,9,Boonsri,16-Apr-99,Water temperature,0
41084,0.27,Boonsri,16-Apr-99,Iron,0
41089,6,Boonsri,16-Apr-99,Lead,1
41821,9,Boonsri,16-Apr-99,Water temperature,0
41838,0.4,Boonsri,16-Apr-99,Iron,0
41843,15,Boonsri,16-Apr-99,Lead,1
42197,9,Boonsri,16-Apr-99,Water temperature,0
42214,0.33,Boonsri,16-Apr-99,Iron,0
42219,4,Boonsri,16-Apr-99,Lead,1
45812,14,Kohsoom,22-Apr-99,Water temperature,0
45829,0.19,Kohsoom,22-Apr-99,Iron,0
45834,18,Kohsoom,22-Apr-99,Lead,1
46224,11.5,Chai,22-Apr-99,Water temperature,0
46241,0.19,Chai,22-Apr-99,Iron,0
46246,22,Chai,22-Apr-99,Lead,1
47012,11.5,Chai,22-Apr-99,Water temperature,0
47029,0.19,Chai,22-Apr-99,Iron,0
47034,23,Chai,22-Apr-99,Lead,1
47417,11.5,Chai,22-Apr-99,Water temperature,0
47434,0.19,Chai,22-Apr-99,Iron,0
47439,37,Chai,22-Apr-99,Lead,1
48187,11,Somchair,23-Apr-99,Water temperature,0
48203,1.89,Somchair,23-Apr-99,Iron,0
48208,16,Somchair,23-Apr-99,Lead,1
48955,15,Busarakhan,23-Apr-99,Water temperature,0
48972,0.22,Busarakhan,23-Apr-99,Iron,0
48977,30,Busarakhan,23-Apr-99,Lead,1
50962,12,Kannika,23-Apr-99,Water temperature,0
50979,0.43,Kannika,23-Apr-99,Iron,0
50984,25,Kannika,23-Apr-99,Lead,1
51376,12,Kannika,23-Apr-99,Water temperature,0
51393,0.8,Kannika,23-Apr-99,Iron,0
51398,25,Kannika,23-Apr-99,Lead,1
52132,12,Kannika,23-Apr-99,Water temperature,0
52149,0.26,Kannika,23-Apr-99,Iron,0
52154,39,Kannika,23-Apr-99,Lead,1
52539,13,Sakda,26-Apr-99,Water temperature,0
52556,0.34,Sakda,26-Apr-99,Iron,0
52561,26,Sakda,26-Apr-99,Lead,1
52954,13,Sakda,26-Apr-99,Water temperature,0
52971,0.25,Sakda,26-Apr-99,Iron,0
52976,35,Sakda,26-Apr-99,Lead,1
53716,13,Sakda,26-Apr-99,Water temperature,0
53733,0.75,Sakda,26-Apr-99,Iron,0
53738,21,Sakda,26-Apr-99,Lead,1
41100,12.8,Boonsri,13-May-99,Water temperature,0
41117,0.33,Boonsri,13-May-99,Iron,0
41122,17,Boonsri,13-May-99,Lead,1
41852,12.4,Boonsri,13-May-99,Water temperature,0
41869,0.26,Boonsri,13-May-99,Iron,0
41874,17,Boonsri,13-May-99,Lead,1
42231,12.6,Boonsri,13-May-99,Water temperature,0
42248,0.65,Boonsri,13-May-99,Iron,0
42253,13,Boonsri,13-May-99,Lead,1
45844,19,Kohsoom,15-May-99,Water temperature,0
45861,1.14,Kohsoom,15-May-99,Iron,0
45866,11,Kohsoom,15-May-99,Lead,1
46258,20,Chai,20-May-99,Water temperature,0
46275,0.81,Chai,20-May-99,Iron,0
46280,9,Chai,20-May-99,Lead,1
47044,20.4,Chai,20-May-99,Water temperature,0
47061,0.44,Chai,20-May-99,Iron,0
47066,9,Chai,20-May-99,Lead,1
47450,19.8,Chai,20-May-99,Water temperature,0
47467,0.52,Chai,20-May-99,Iron,0
47472,9,Chai,20-May-99,Lead,1
52569,18,Sakda,26-May-99,Water temperature,0
52587,1.1,Sakda,26-May-99,Iron,0
52592,24.43,Sakda,26-May-99,Lead,1
52984,18,Sakda,26-May-99,Water temperature,0
53002,1.22,Sakda,26-May-99,Iron,0
53007,18.52,Sakda,26-May-99,Lead,1
53747,19,Sakda,26-May-99,Water temperature,0
53764,1.87,Sakda,26-May-99,Iron,0
53769,6,Sakda,26-May-99,Lead,1
48217,16.9,Somchair,27-May-99,Water temperature,0
48233,1.25,Somchair,27-May-99,Iron,0
48238,16,Somchair,27-May-99,Lead,1
48985,16.9,Busarakhan,27-May-99,Water temperature,0
49002,1.58,Busarakhan,27-May-99,Iron,0
49007,9,Busarakhan,27-May-99,Lead,1
50993,20,Kannika,28-May-99,Water temperature,0
51010,0.67,Kannika,28-May-99,Iron,0
51015,22,Kannika,28-May-99,Lead,1
51407,20,Kannika,28-May-99,Water temperature,0
51424,1.03,Kannika,28-May-99,Iron,0
51429,10,Kannika,28-May-99,Lead,1
52165,20,Kannika,28-May-99,Water temperature,0
52182,0.66,Kannika,28-May-99,Iron,0
52187,12,Kannika,28-May-99,Lead,1
41135,17,Boonsri,6-Jun-99,Water temperature,0
41152,0.19,Boonsri,6-Jun-99,Iron,0
41157,17,Boonsri,6-Jun-99,Lead,1
41885,16.5,Boonsri,6-Jun-99,Water temperature,0
41902,0.21,Boonsri,6-Jun-99,Iron,0
41907,10,Boonsri,6-Jun-99,Lead,1
42265,16.5,Boonsri,6-Jun-99,Water temperature,0
42282,0.24,Boonsri,6-Jun-99,Iron,0
42287,9,Boonsri,6-Jun-99,Lead,1
45877,27,Kohsoom,18-Jun-99,Water temperature,0
45894,4.51,Kohsoom,18-Jun-99,Iron,0
45899,31,Kohsoom,18-Jun-99,Lead,1
46292,26,Chai,19-Jun-99,Water temperature,0
46309,1.44,Chai,19-Jun-99,Iron,0
46314,21,Chai,19-Jun-99,Lead,1
47077,26,Chai,19-Jun-99,Water temperature,0
47094,1.62,Chai,19-Jun-99,Iron,0
47099,25,Chai,19-Jun-99,Lead,1
47484,26,Chai,19-Jun-99,Water temperature,0
47501,1.02,Chai,19-Jun-99,Iron,0
47506,20,Chai,19-Jun-99,Lead,1
48248,27,Somchair,22-Jun-99,Water temperature,0
48264,2.28,Somchair,22-Jun-99,Iron,0
48269,28,Somchair,22-Jun-99,Lead,1
49018,26,Busarakhan,22-Jun-99,Water temperature,0
49035,2.4,Busarakhan,22-Jun-99,Iron,0
49040,29,Busarakhan,22-Jun-99,Lead,1
51027,26.5,Kannika,23-Jun-99,Water temperature,0
51044,2.21,Kannika,23-Jun-99,Iron,0
51049,34,Kannika,23-Jun-99,Lead,1
51439,26.5,Kannika,23-Jun-99,Water temperature,0
51456,1.74,Kannika,23-Jun-99,Iron,0
51461,22,Kannika,23-Jun-99,Lead,1
52199,25,Kannika,23-Jun-99,Water temperature,0
52216,0.83,Kannika,23-Jun-99,Iron,0
52221,22,Kannika,23-Jun-99,Lead,1
52607,27,Sakda,25-Jun-99,Water temperature,0
52624,0.82,Sakda,25-Jun-99,Iron,0
52629,21,Sakda,25-Jun-99,Lead,1
53021,27,Sakda,25-Jun-99,Water temperature,0
53038,0.96,Sakda,25-Jun-99,Iron,0
53043,24,Sakda,25-Jun-99,Lead,1
53780,27,Sakda,25-Jun-99,Water temperature,0
53797,0.85,Sakda,25-Jun-99,Iron,0
53802,20,Sakda,25-Jun-99,Lead,1
45912,41.38,Kohsoom,15-Jul-99,Lead,1
46328,42.83,Chai,15-Jul-99,Lead,1
48278,37.49,Somchair,15-Jul-99,Lead,1
49053,37.04,Busarakhan,15-Jul-99,Lead,1
51063,61.5,Kannika,15-Jul-99,Lead,1
52642,36.2,Sakda,15-Jul-99,Lead,1
41166,20.6,Boonsri,22-Jul-99,Water temperature,0
41183,0.25,Boonsri,22-Jul-99,Iron,0
41188,36,Boonsri,22-Jul-99,Lead,1
41915,20.2,Boonsri,22-Jul-99,Water temperature,0
41932,0.21,Boonsri,22-Jul-99,Iron,0
41937,15,Boonsri,22-Jul-99,Lead,1
42295,20.4,Boonsri,22-Jul-99,Water temperature,0
42312,0.23,Boonsri,22-Jul-99,Iron,0
42317,18,Boonsri,22-Jul-99,Lead,1
46332,21,Chai,22-Jul-99,Water temperature,0
46349,0.37,Chai,22-Jul-99,Iron,0
46354,45,Chai,22-Jul-99,Lead,1
47108,20.2,Chai,22-Jul-99,Water temperature,0
47125,0.42,Chai,22-Jul-99,Iron,0
47130,43,Chai,22-Jul-99,Lead,1
47515,20.4,Chai,22-Jul-99,Water temperature,0
47532,0.29,Chai,22-Jul-99,Iron,0
47537,26,Chai,22-Jul-99,Lead,1
45915,24,Kohsoom,24-Jul-99,Water temperature,0
45932,0.92,Kohsoom,24-Jul-99,Iron,0
45937,50,Kohsoom,24-Jul-99,Lead,1
48281,18.5,Somchair,24-Jul-99,Water temperature,0
48298,2.01,Somchair,24-Jul-99,Iron,0
48303,30,Somchair,24-Jul-99,Lead,1
49056,20.1,Busarakhan,24-Jul-99,Water temperature,0
49073,2.01,Busarakhan,24-Jul-99,Iron,0
49078,48,Busarakhan,24-Jul-99,Lead,1
51067,22.5,Kannika,25-Jul-99,Water temperature,0
51084,1.22,Kannika,25-Jul-99,Iron,0
51089,44,Kannika,25-Jul-99,Lead,1
51471,22.5,Kannika,25-Jul-99,Water temperature,0
51488,0.85,Kannika,25-Jul-99,Iron,0
51493,18,Kannika,25-Jul-99,Lead,1
52231,22.5,Kannika,25-Jul-99,Water temperature,0
52248,1.35,Kannika,25-Jul-99,Iron,0
52253,33,Kannika,25-Jul-99,Lead,1
53811,18,Sakda,26-Jul-99,Water temperature,0
53829,1.14,Sakda,26-Jul-99,Iron,0
53834,30.8,Sakda,26-Jul-99,Lead,1
52646,23.5,Sakda,28-Jul-99,Water temperature,0
52663,0.9,Sakda,28-Jul-99,Iron,0
52668,47,Sakda,28-Jul-99,Lead,1
53053,23.5,Sakda,28-Jul-99,Water temperature,0
53070,0.85,Sakda,28-Jul-99,Iron,0
53075,16,Sakda,28-Jul-99,Lead,1
53849,23.5,Sakda,28-Jul-99,Water temperature,0
53866,1.12,Sakda,28-Jul-99,Iron,0
53871,28,Sakda,28-Jul-99,Lead,1
45949,35.83,Kohsoom,15-Aug-99,Lead,1
46367,38.72,Chai,15-Aug-99,Lead,1
48316,54.03,Somchair,15-Aug-99,Lead,1
49091,53.51,Busarakhan,15-Aug-99,Lead,1
51102,34.92,Kannika,15-Aug-99,Lead,1
52681,43.07,Sakda,15-Aug-99,Lead,1
41198,23.5,Boonsri,19-Aug-99,Water temperature,0
41215,0.18,Boonsri,19-Aug-99,Iron,0
41220,32,Boonsri,19-Aug-99,Lead,1
41946,23.5,Boonsri,19-Aug-99,Water temperature,0
41963,0.21,Boonsri,19-Aug-99,Iron,0
41968,35,Boonsri,19-Aug-99,Lead,1
42327,23.5,Boonsri,19-Aug-99,Water temperature,0
45952,24,Kohsoom,28-Aug-99,Water temperature,0
45969,0.67,Kohsoom,28-Aug-99,Iron,0
45974,25,Kohsoom,28-Aug-99,Lead,1
46371,24,Chai,28-Aug-99,Water temperature,0
46388,0.43,Chai,28-Aug-99,Iron,0
46393,23,Chai,28-Aug-99,Lead,1
47139,24,Chai,28-Aug-99,Water temperature,0
47156,0.49,Chai,28-Aug-99,Iron,0
47161,25,Chai,28-Aug-99,Lead,1
47547,24,Chai,28-Aug-99,Water temperature,0
47564,0.22,Chai,28-Aug-99,Iron,0
47569,26,Chai,28-Aug-99,Lead,1
48319,21,Somchair,29-Aug-99,Water temperature,0
48336,2.53,Somchair,29-Aug-99,Iron,0
48341,33,Somchair,29-Aug-99,Lead,1
49094,22,Busarakhan,30-Aug-99,Water temperature,0
49111,1.89,Busarakhan,30-Aug-99,Iron,0
49116,20,Busarakhan,30-Aug-99,Lead,1
51106,22.5,Kannika,30-Aug-99,Water temperature,0
51123,1.69,Kannika,30-Aug-99,Iron,0
51128,20,Kannika,30-Aug-99,Lead,1
51502,22.5,Kannika,30-Aug-99,Water temperature,0
51519,1.4,Kannika,30-Aug-99,Iron,0
51524,21,Kannika,30-Aug-99,Lead,1
52263,22.5,Kannika,30-Aug-99,Water temperature,0
52280,1.7,Kannika,30-Aug-99,Iron,0
52285,20,Kannika,30-Aug-99,Lead,1
52685,23,Sakda,31-Aug-99,Water temperature,0
52702,1.15,Sakda,31-Aug-99,Iron,0
52707,21,Sakda,31-Aug-99,Lead,1
53084,23,Sakda,31-Aug-99,Water temperature,0
53101,0.82,Sakda,31-Aug-99,Iron,0
53106,25,Sakda,31-Aug-99,Lead,1
53881,23,Sakda,31-Aug-99,Water temperature,0
53898,1.1,Sakda,31-Aug-99,Iron,0
53903,19,Sakda,31-Aug-99,Lead,1
41229,18,Boonsri,16-Sep-99,Water temperature,0
41246,0.25,Boonsri,16-Sep-99,Iron,0
41251,17,Boonsri,16-Sep-99,Lead,1
41976,18.2,Boonsri,16-Sep-99,Water temperature,0
41993,0.28,Boonsri,16-Sep-99,Iron,0
41998,24,Boonsri,16-Sep-99,Lead,1
42334,18.2,Boonsri,16-Sep-99,Water temperature,0
46403,18,Chai,16-Sep-99,Water temperature,0
46420,0.5,Chai,16-Sep-99,Iron,0
46425,23,Chai,16-Sep-99,Lead,1
47170,18,Chai,16-Sep-99,Water temperature,0
47187,0.32,Chai,16-Sep-99,Iron,0
47192,13,Chai,16-Sep-99,Lead,1
47579,18,Chai,16-Sep-99,Water temperature,0
47596,0.45,Chai,16-Sep-99,Iron,0
47601,33,Chai,16-Sep-99,Lead,1
45982,20,Kohsoom,18-Sep-99,Water temperature,0
45999,0.8,Kohsoom,18-Sep-99,Iron,0
46004,28,Kohsoom,18-Sep-99,Lead,1
48349,12.8,Somchair,18-Sep-99,Water temperature,0
48366,1.25,Somchair,18-Sep-99,Iron,0
48371,45,Somchair,18-Sep-99,Lead,1
49124,14.2,Busarakhan,18-Sep-99,Water temperature,0
49141,1.42,Busarakhan,18-Sep-99,Iron,0
49146,17,Busarakhan,18-Sep-99,Lead,1
51138,18,Kannika,19-Sep-99,Water temperature,0
51155,1.21,Kannika,19-Sep-99,Iron,0
51160,27,Kannika,19-Sep-99,Lead,1
51533,18,Kannika,19-Sep-99,Water temperature,0
51550,0.98,Kannika,19-Sep-99,Iron,0
51555,13,Kannika,19-Sep-99,Lead,1
52295,18,Kannika,19-Sep-99,Water temperature,0
52312,1.34,Kannika,19-Sep-99,Iron,0
52317,33,Kannika,19-Sep-99,Lead,1
52717,18.5,Sakda,21-Sep-99,Water temperature,0
52734,1.02,Sakda,21-Sep-99,Iron,0
52739,14,Sakda,21-Sep-99,Lead,1
53115,18.5,Sakda,21-Sep-99,Water temperature,0
53132,1.15,Sakda,21-Sep-99,Iron,0
53137,24,Sakda,21-Sep-99,Lead,1
53913,18.5,Sakda,21-Sep-99,Water temperature,0
53930,0.89,Sakda,21-Sep-99,Iron,0
53935,25,Sakda,21-Sep-99,Lead,1
41264,17,Boonsri,10-Oct-99,Water temperature,0
41281,0.28,Boonsri,10-Oct-99,Iron,0
41286,18,Boonsri,10-Oct-99,Lead,1
42010,17,Boonsri,10-Oct-99,Water temperature,0
42027,0.41,Boonsri,10-Oct-99,Iron,0
42032,23,Boonsri,10-Oct-99,Lead,1
42341,17,Boonsri,10-Oct-99,Water temperature,0
46013,13.5,Kohsoom,20-Oct-99,Water temperature,0
46030,0.78,Kohsoom,20-Oct-99,Iron,0
46035,87,Kohsoom,20-Oct-99,Lead,1
46435,13,Chai,21-Oct-99,Water temperature,0
46452,0.48,Chai,21-Oct-99,Iron,0
46457,36,Chai,21-Oct-99,Lead,1
47201,13,Chai,21-Oct-99,Water temperature,0
47218,0.51,Chai,21-Oct-99,Iron,0
47223,25,Chai,21-Oct-99,Lead,1
47611,13,Chai,21-Oct-99,Water temperature,0
47628,0.55,Chai,21-Oct-99,Iron,0
47633,20,Chai,21-Oct-99,Lead,1
48380,10,Somchair,21-Oct-99,Water temperature,0
48397,4.25,Somchair,21-Oct-99,Iron,0
48402,21,Somchair,21-Oct-99,Lead,1
49155,10,Busarakhan,22-Oct-99,Water temperature,0
49172,2.01,Busarakhan,22-Oct-99,Iron,0
49177,31,Busarakhan,22-Oct-99,Lead,1
51170,13,Kannika,22-Oct-99,Water temperature,0
51187,0.9,Kannika,22-Oct-99,Iron,0
51192,36,Kannika,22-Oct-99,Lead,1
51564,13,Kannika,22-Oct-99,Water temperature,0
51581,0.85,Kannika,22-Oct-99,Iron,0
51586,38,Kannika,22-Oct-99,Lead,1
52327,13,Kannika,22-Oct-99,Water temperature,0
52344,0.92,Kannika,22-Oct-99,Iron,0
52349,51,Kannika,22-Oct-99,Lead,1
52749,12.5,Sakda,23-Oct-99,Water temperature,0
52766,0.94,Sakda,23-Oct-99,Iron,0
52771,24,Sakda,23-Oct-99,Lead,1
53146,12.5,Sakda,23-Oct-99,Water temperature,0
53163,0.71,Sakda,23-Oct-99,Iron,0
53168,37,Sakda,23-Oct-99,Lead,1
53945,12.5,Sakda,23-Oct-99,Water temperature,0
53962,0.59,Sakda,23-Oct-99,Iron,0
53967,29,Sakda,23-Oct-99,Lead,1
41298,6.5,Boonsri,5-Nov-99,Water temperature,0
41315,1.22,Boonsri,5-Nov-99,Iron,0
41320,40,Boonsri,5-Nov-99,Lead,1
42043,6.5,Boonsri,5-Nov-99,Water temperature,0
42060,0.42,Boonsri,5-Nov-99,Iron,0
42065,26,Boonsri,5-Nov-99,Lead,1
42348,6.5,Boonsri,5-Nov-99,Water temperature,0
46046,8,Kohsoom,7-Nov-99,Water temperature,0
46063,0.27,Kohsoom,7-Nov-99,Iron,0
46068,47,Kohsoom,7-Nov-99,Lead,1
46467,7.6,Chai,18-Nov-99,Water temperature,0
46484,0.51,Chai,18-Nov-99,Iron,0
46489,51,Chai,18-Nov-99,Lead,1
47235,9.1,Chai,18-Nov-99,Water temperature,0
47252,0.36,Chai,18-Nov-99,Iron,0
47257,31,Chai,18-Nov-99,Lead,1
47644,7.6,Chai,18-Nov-99,Water temperature,0
47661,0.42,Chai,18-Nov-99,Iron,0
47666,36,Chai,18-Nov-99,Lead,1
48413,4,Somchair,20-Nov-99,Water temperature,0
48430,7.46,Somchair,20-Nov-99,Iron,0
48435,57,Somchair,20-Nov-99,Lead,1
49188,4.9,Busarakhan,20-Nov-99,Water temperature,0
49205,2.48,Busarakhan,20-Nov-99,Iron,0
49210,23,Busarakhan,20-Nov-99,Lead,1
51205,6.5,Kannika,26-Nov-99,Water temperature,0
51222,1.24,Kannika,26-Nov-99,Iron,0
51227,24,Kannika,26-Nov-99,Lead,1
51598,6.5,Kannika,26-Nov-99,Water temperature,0
51615,1.5,Kannika,26-Nov-99,Iron,0
51620,16,Kannika,26-Nov-99,Lead,1
52362,6.5,Kannika,26-Nov-99,Water temperature,0
52379,1.42,Kannika,26-Nov-99,Iron,0
52384,24,Kannika,26-Nov-99,Lead,1
52784,7,Sakda,26-Nov-99,Water temperature,0
52801,1.42,Sakda,26-Nov-99,Iron,0
52806,16,Sakda,26-Nov-99,Lead,1
53180,7,Sakda,26-Nov-99,Water temperature,0
53197,1.08,Sakda,26-Nov-99,Iron,0
53202,23,Sakda,26-Nov-99,Lead,1
53980,7,Sakda,26-Nov-99,Water temperature,0
